pond_id,province,regency,weight,days,ADG
36802,,,433.55,82,5.287195121951219
33358,,,300.0,56,5.357142857142857
37506,,,300.0,23,13.043478260869565
37588,,,5136.9,115,44.66869565217391
37589,,,3705.2,115,32.219130434782606
37037,,,150.0,65,2.3076923076923075
37060,,,1453.9099999999999,94,15.467127659574466
37061,,,1450.26,94,15.428297872340426
37062,,,1112.18,79,14.078227848101267
37793,,,32.0,87,0.367816091954023
34575,,,1500.0,61,24.59016393442623
35534,,,2074.0,94,22.06382978723404
30344,,,20.35,57,0.3570175438596491
38343,,,1745.3600000000001,105,16.622476190476192
38364,,,1094.56,77,14.215064935064934
38366,,,1300.21,65,20.00323076923077
38367,,,1145.39,65,17.621384615384617
38368,,,314.74,45,6.994222222222223
38369,,,238.4,45,5.297777777777778
38370,,,0.0,37,0.0
38371,,,0.0,33,0.0
38253,,,3329.47,112,29.727410714285714
38260,,,2906.16,111,26.18162162162162
38262,,,3795.69,111,34.1954054054054
38265,,,3528.03,112,31.50026785714286
34025,,,114.0,68,1.6764705882352942
38463,,,70.0,57,1.2280701754385965
38470,,,257.0,72,3.5694444444444446
37103,,,645.0,57,11.31578947368421
38465,,,375.0,74,5.0675675675675675
38464,,,400.0,66,6.0606060606060606
38473,,,80.0,51,1.5686274509803921
38504,,,110.0,69,1.5942028985507246
37073,,,87.0,53,1.6415094339622642
37258,,,62.0,53,1.169811320754717
38462,,,160.0,58,2.7586206896551726
38466,,,420.0,60,7.0
38475,,,302.0,72,4.194444444444445
37074,,,110.0,53,2.0754716981132075
35864,,,30.0,72,0.4166666666666667
36969,,,938.0,58,16.17241379310345
38476,,,170.0,55,3.090909090909091
25579,,,1920.3600000000001,56,34.292142857142856
25578,,,1167.56,56,20.849285714285713
33025,,,2048.4700000000003,57,35.938070175438604
35913,,,2650.17,58,45.69258620689655
38479,,,250.0,70,3.5714285714285716
37102,,,220.0,53,4.150943396226415
38467,,,20.0,18,1.1111111111111112
38482,,,150.0,36,4.166666666666667
37101,,,90.0,53,1.6981132075471699
37100,,,170.0,62,2.7419354838709675
38699,,,135.0,56,2.4107142857142856
38700,,,350.0,68,5.147058823529412
38502,,,345.0,66,5.2272727272727275
38599,,,940.2,75,12.536000000000001
36139,,,400.0,45,8.88888888888889
38590,,,250.0,54,4.62962962962963
38591,,,250.0,54,4.62962962962963
38722,,,1715.9,77,22.284415584415587
38723,,,3391.49,121,28.02884297520661
38725,,,3841.6499999999996,127,30.249212598425196
38726,,,3922.34,127,30.88456692913386
38730,,,3368.76,128,26.3184375
38737,,,3382.1400000000003,121,27.951570247933887
38738,,,3559.7200000000003,122,29.178032786885247
38739,,,2574.26,123,20.928943089430895
38748,,,837.08,120,6.975666666666667
38760,,,376.2,117,3.2153846153846155
38761,,,675.9,117,5.776923076923077
38763,,,2647.66,114,23.225087719298244
30609,,,1092.0,59,18.508474576271187
30607,,,731.0,59,12.389830508474576
38514,,,20.0,41,0.4878048780487805
26021,,,1206.0,107,11.271028037383177
36656,,,215.0,67,3.208955223880597
24569,,,896.0,74,12.108108108108109
38949,,,1900.0,93,20.43010752688172
38481,,,150.0,43,3.488372093023256
39087,,,225.0,68,3.3088235294117645
39153,,,4381.74,82,53.43585365853658
39155,,,4303.92,82,52.48682926829268
39157,,,3367.62,81,41.57555555555555
39009,,,13763.47,132,104.26871212121212
39010,,,3887.89,129,30.138682170542634
37103,,,330.0,62,5.32258064516129
37037,,,260.0,73,3.5616438356164384
37801,,,95.0,37,2.5675675675675675
38504,,,467.0,84,5.559523809523809
39011,,,3816.0,120,31.8
36526,,,564.0,92,6.130434782608695
34490,,,1795.12,88,20.39909090909091
34491,,,245.92,79,3.112911392405063
34492,,,426.12,79,5.393924050632911
34493,,,184.04000000000002,87,2.115402298850575
34494,,,179.32,87,2.0611494252873563
39614,,,765.0,91,8.406593406593407
39615,,,850.0,91,9.340659340659341
38741,,,112.5,62,1.814516129032258
38742,,,2983.68,125,23.869439999999997
38743,,,273.06,66,4.137272727272728
38744,,,403.28,66,6.1103030303030295
38749,,,5370.9,137,39.20364963503649
38750,,,173.81,66,2.6334848484848483
38751,,,458.32,66,6.944242424242424
38752,,,3108.25,137,22.687956204379564
38754,,,2519.87,138,18.259927536231885
38755,,,72.6,55,1.3199999999999998
38757,,,825.0,64,12.890625
34454,,,690.0,125,5.52
38482,,,270.0,38,7.105263157894737
38465,,,500.0,87,5.747126436781609
39811,,,970.0,61,15.901639344262295
36139,,,425.0,90,4.722222222222222
39865,,,7700.0,98,78.57142857142857
39658,,,150.0,67,2.2388059701492535
33328,,,6800.0,71,95.77464788732394
39879,,,1100.0,35,31.428571428571427
38036,,,770.0,46,16.73913043478261
36377,,,7200.0,93,77.41935483870968
39889,,,1800.0,69,26.08695652173913
38033,,,4500.0,45,100.0
35753,,,4550.0,74,61.486486486486484
39899,,,3500.0,72,48.611111111111114
39907,,,2945.5,112,26.299107142857142
39916,,,11000.0,86,127.90697674418605
39917,,,1500.0,9,166.66666666666666
39919,,,6963.0,60,116.05
39921,,,5400.0,60,90.0
36969,,,510.0,64,7.96875
38592,,,250.0,48,5.208333333333333
38474,,,35.0,37,0.9459459459459459
37102,,,270.0,59,4.576271186440678
37681,,,160.0,59,2.711864406779661
40078,,,0.0,38,0.0
38462,,,600.0,87,6.896551724137931
36968,,,745.0,73,10.205479452054794
38466,,,350.0,83,4.216867469879518
38467,,,240.0,73,3.287671232876712
38468,,,550.0,53,10.377358490566039
37708,,,756.2,108,7.001851851851852
37706,,,844.2,108,7.816666666666667
37707,,,1207.45,108,11.180092592592594
38731,,,1.0,43,0.023255813953488372
38732,,,429.0,54,7.944444444444445
38734,,,144.6,54,2.6777777777777776
38735,,,0.0,47,0.0
38736,,,2105.84,86,24.486511627906978
38753,,,865.9,57,15.191228070175438
38756,,,1951.72,109,17.905688073394497
38758,,,153.72,54,2.8466666666666667
38759,,,0.0,36,0.0
38476,,,70.0,67,1.044776119402985
39070,,,983.5,70,14.05
39071,,,570.0,60,9.5
38790,,,150.0,64,2.34375
37801,,,210.0,64,3.28125
34025,,,718.7,115,6.2495652173913046
38481,,,50.0,31,1.6129032258064515
38459,,,309.5,68,4.551470588235294
38475,,,338.0,61,5.540983606557377
40300,,,870.0,58,15.0
40302,,,2780.0,55,50.54545454545455
38591,,,145.0,64,2.265625
37073,,,200.0,58,3.4482758620689653
40431,,,6500.0,49,132.6530612244898
37038,,,220.0,80,2.75
40440,,,3566.0,55,64.83636363636364
40309,,,1900.0,68,27.941176470588236
38590,,,100.0,59,1.694915254237288
7382,,,161.5,72,2.2430555555555554
35864,,,500.0,62,8.064516129032258
7385,,,194.0,48,4.041666666666667
7384,,,1011.0,49,20.632653061224488
7383,,,390.0,50,7.8
7387,,,15.0,50,0.3
7388,,,897.0,48,18.6875
40581,,,1650.0,53,31.132075471698112
33475,,,4000.0,35,114.28571428571429
38700,,,121.5,72,1.6875
39087,,,120.0,65,1.8461538461538463
38463,,,116.0,65,1.7846153846153847
38791,,,153.5,68,2.2573529411764706
38480,,,519.8,97,5.358762886597938
37103,,,200.0,52,3.8461538461538463
33474,,,2155.0,36,59.861111111111114
29433,,,653.0,60,10.883333333333333
38461,,,553.0,58,9.53448275862069
40891,,,1169.0,106,11.028301886792454
39671,,,412.5,65,6.346153846153846
39672,,,989.2,98,10.093877551020409
39673,,,832.3,98,8.492857142857142
39675,,,1005.3,106,9.483962264150943
39676,,,1216.5,106,11.476415094339623
40252,,,120.0,54,2.2222222222222223
41057,,,448.96,71,6.323380281690141
40305,,,1700.0,35,48.57142857142857
32180,,,850.0,117,7.264957264957265
41172,,,2100.0,11,190.9090909090909
41173,,,5300.0,83,63.855421686746986
38737,,,3013.45,135,22.32185185185185
38738,,,2925.8100000000004,135,21.672666666666668
38739,,,2990.63,135,22.152814814814814
38740,,,893.7,78,11.457692307692309
13249,,,1736.1000000000001,115,15.096521739130436
13250,,,1323.2,115,11.50608695652174
13251,,,1438.2,115,12.50608695652174
13252,,,464.68,85,5.466823529411765
40726,,,4680.96,109,42.944587155963305
40727,,,5137.84,108,47.57259259259259
40730,,,7860.71,108,72.78435185185185
41237,,,620.0,57,10.87719298245614
41316,,,110.0,86,1.2790697674418605
41319,,,6614.35,105,62.993809523809524
40488,,,1410.65,72,19.592361111111114
40313,,,3000.0,89,33.70786516853933
41445,,,1400.0,90,15.555555555555555
38746,,,2022.1100000000001,114,17.73780701754386
38747,,,620.76,114,5.445263157894737
38748,,,1229.5900000000001,130,9.458384615384617
30344,,,35.7,105,0.34
30343,,,32.3,92,0.3510869565217391
30345,,,87.15,99,0.8803030303030304
7364,,,1099.6,92,11.952173913043477
7365,,,664.2,94,7.065957446808511
7367,,,855.3,94,9.098936170212765
25579,,,4571.35,101,45.26089108910892
25578,,,2408.44,79,30.486582278481013
33025,,,5941.25,89,66.75561797752809
41583,,,892.45,77,11.590259740259741
41584,,,649.25,76,8.542763157894736
41588,,,592.6,81,7.3160493827160495
7368,,,307.25,75,4.096666666666667
7370,,,998.5,85,11.74705882352941
7369,,,315.93,75,4.2124
7371,,,530.0,82,6.463414634146342
40461,,,957.0,62,15.435483870967742
33165,,,6382.0,91,70.13186813186813
41856,,,4134.530000000001,81,51.043580246913585
41857,,,2189.52,65,33.68492307692308
41858,,,3174.8799999999997,81,39.19604938271605
41859,,,3086.76,81,38.10814814814815
41860,,,2097.7200000000003,65,32.27261538461539
41850,,,4204.18,82,51.27048780487805
41851,,,3452.36,82,42.101951219512195
41852,,,1090.4,64,17.0375
41853,,,4009.9599999999996,82,48.90195121951219
41854,,,3289.86,75,43.8648
41855,,,3150.17,75,42.00226666666667
41963,,,1775.0,54,32.870370370370374
39677,,,404.3,77,5.250649350649351
39678,,,463.0,68,6.8088235294117645
39679,,,449.0,77,5.8311688311688314
39680,,,465.0,77,6.038961038961039
39681,,,431.5,77,5.603896103896104
39682,,,488.7,77,6.346753246753247
41995,,,0.0,37,0.0
41996,,,505.0,77,6.558441558441558
41998,,,551.0,77,7.1558441558441555
41999,,,390.0,68,5.735294117647059
42000,,,669.0,77,8.688311688311689
24265,,,255.0,58,4.396551724137931
39918,,,4.3,84,0.05119047619047619
37037,,,250.0,78,3.2051282051282053
39875,,,7500.0,63,119.04761904761905
38248,,,992.78,72,13.788611111111111
38249,,,996.63,72,13.842083333333333
38250,,,1349.87,72,18.748194444444444
38252,,,1606.01,74,21.702837837837837
38253,,,1155.97,73,15.835205479452055
38258,,,1258.62,75,16.781599999999997
38260,,,1673.41,74,22.61364864864865
38262,,,918.11,73,12.576849315068493
38265,,,1677.7800000000002,73,22.98328767123288
39152,,,4037.52,89,45.36539325842696
39154,,,2929.7,79,37.084810126582276
39156,,,2404.86,67,35.893432835820896
39158,,,3384.98,79,42.847848101265825
39159,,,3518.34,89,39.531910112359554
42270,,,33.6,68,0.49411764705882355
42271,,,26.330000000000002,68,0.3872058823529412
42272,,,27.15,68,0.3992647058823529
42273,,,29.39,68,0.43220588235294116
42343,,,566.6,70,8.094285714285714
42366,,,5800.0,13,446.15384615384613
40615,,,774.3,69,11.221739130434782
42367,,,3073.3,83,37.0277108433735
41172,,,1700.0,60,28.333333333333332
42223,,,540.6,52,10.396153846153847
42390,,,217.0,57,3.807017543859649
42393,,,185.89999999999998,67,2.7746268656716415
38741,,,845.99,105,8.05704761904762
38743,,,441.08,69,6.392463768115942
38744,,,1524.37,105,14.517809523809523
38745,,,770.54,69,11.167246376811594
40441,,,6500.0,74,87.83783783783784
39071,,,200.0,54,3.7037037037037037
38465,,,400.0,67,5.970149253731344
40434,,,1800.0,55,32.72727272727273
42444,,,294.0,39,7.538461538461538
42448,,,257.0,37,6.945945945945946
33475,,,2300.0,78,29.487179487179485
38157,,,2841.0,92,30.880434782608695
38158,,,2878.0,92,31.282608695652176
42500,,,3800.0,111,34.234234234234236
39929,,,6200.0,61,101.63934426229508
37103,,,250.0,52,4.8076923076923075
42580,,,36.0,57,0.631578947368421
32402,,,9500.0,115,82.6086956521739
38590,,,186.0,62,3.0
33329,,,5200.0,79,65.82278481012658
36139,,,300.0,59,5.084745762711864
42624,,,5300.0,97,54.63917525773196
38459,,,231.5,48,4.822916666666667
38591,,,183.0,61,3.0
39810,,,1313.0,72,18.23611111111111
39811,,,1260.0,62,20.322580645161292
36656,,,91.0,49,1.8571428571428572
37073,,,250.0,51,4.901960784313726
36969,,,670.0,63,10.634920634920634
37074,,,160.0,53,3.018867924528302
41483,,,3334.5400000000004,72,46.313055555555565
41484,,,3154.3999999999996,71,44.4281690140845
41485,,,1697.32,71,23.905915492957746
39889,,,300.0,48,6.25
38750,,,719.86,100,7.1986
38751,,,1206.12,100,12.0612
38753,,,1059.63,102,10.388529411764708
38755,,,1332.8700000000001,107,12.456728971962617
38757,,,179.1,107,1.6738317757009344
38758,,,958.5400000000001,102,9.397450980392158
38759,,,1953.64,107,18.258317757009348
37102,,,150.0,55,2.727272727272727
32199,,,1.0,11,0.09090909090909091
42795,,,3270.0,30,109.0
42796,,,2500.0,61,40.98360655737705
38461,,,252.5,48,5.260416666666667
38482,,,360.0,56,6.428571428571429
42274,,,16.63,76,0.21881578947368419
42275,,,17.64,76,0.23210526315789473
42276,,,13.86,76,0.18236842105263157
42277,,,19.68,76,0.25894736842105265
42278,,,25.07,76,0.3298684210526316
42865,,,1782.18,123,14.489268292682928
42866,,,1199.7,115,10.432173913043478
42867,,,4285.05,122,35.123360655737706
42838,,,4442.400000000001,123,36.117073170731715
42839,,,3689.65,123,29.997154471544714
42840,,,4463.110000000001,122,36.58286885245902
42841,,,3726.15,122,30.542213114754098
42842,,,2664.9,115,23.17304347826087
42843,,,3580.36,108,33.15148148148148
42844,,,3048.4300000000003,115,26.50808695652174
42909,,,2211.92,121,18.280330578512398
42910,,,3263.01,91,35.85725274725275
42911,,,2556.15,95,26.90684210526316
42912,,,2652.74,83,31.960722891566263
42913,,,926.74,82,11.301707317073172
42914,,,3135.02,117,26.795042735042735
42915,,,1704.0,115,14.817391304347826
42916,,,342.74,83,4.129397590361446
42917,,,1676.8400000000001,105,15.969904761904763
42918,,,1907.72,115,16.58886956521739
42826,,,1818.72,96,18.945
42827,,,1997.4,99,20.175757575757576
42828,,,1902.3,85,22.38
42829,,,2538.8,100,25.388
42830,,,1856.07,95,19.53757894736842
42831,,,2156.23,88,24.502613636363638
42832,,,3048.75,101,30.185643564356436
42833,,,2117.0,97,21.824742268041238
42950,,,1160.0,29,40.0
33946,,,4837.24,96,50.38791666666666
41486,,,5373.72,82,65.53317073170732
41488,,,3111.92,77,40.414545454545454
42894,,,130.0,65,2.0
43008,,,546.0,53,10.30188679245283
37038,,,422.0,71,5.943661971830986
37101,,,535.0,92,5.815217391304348
37100,,,800.0,95,8.421052631578947
40303,,,3550.0,63,56.34920634920635
1,,,307.22,88,3.491136363636364
4,,,737.24,88,8.377727272727272
36377,,,2500.0,64,39.0625
29309,,,1697.0,80,21.2125
35069,,,1811.0,80,22.6375
34799,,,1808.0,81,22.320987654320987
34798,,,1712.0,81,21.135802469135804
38463,,,150.0,69,2.1739130434782608
38791,,,654.5,69,9.485507246376812
38760,,,319.64,83,3.8510843373493975
38761,,,19.38,56,0.34607142857142853
38762,,,183.0,84,2.1785714285714284
38763,,,437.2,78,5.605128205128205
38764,,,75.13,56,1.3416071428571428
40389,,,3000.0,57,52.63157894736842
37209,,,415.0,64,6.484375
35781,,,1500.0,49,30.612244897959183
42795,,,2250.0,65,34.61538461538461
43235,,,5037.96,106,47.52792452830189
43236,,,4766.4,89,53.55505617977528
43237,,,4767.93,111,42.954324324324325
43238,,,3551.7,110,32.28818181818182
43239,,,6853.4,111,61.74234234234234
43240,,,3466.75,100,34.6675
43241,,,3625.81,86,42.160581395348835
43242,,,4390.59,101,43.47118811881188
43244,,,5119.34,96,53.326458333333335
43243,,,4882.65,106,46.0627358490566
43245,,,5649.63,108,52.31138888888889
43246,,,6683.389999999999,103,64.88728155339805
43247,,,5992.09,102,58.745980392156866
43248,,,6267.3,89,70.41910112359551
43249,,,6184.67,98,63.108877551020406
43250,,,3292.0,97,33.93814432989691
43251,,,6485.59,98,66.17948979591837
43252,,,4696.6,104,45.159615384615385
43253,,,7937.030000000001,103,77.05854368932039
43254,,,8334.68,107,77.89420560747664
43293,,,829.0,78,10.628205128205128
30167,,,2749.4,131,20.987786259541984
30166,,,2447.37,130,18.825923076923075
43377,,,2179.55,116,18.789224137931036
43394,,,347.0,95,3.6526315789473682
43439,,,1108.54,99,11.197373737373738
43477,,,175.0,45,3.888888888888889
43478,,,560.0,60,9.333333333333334
37681,,,320.0,52,6.153846153846154
39916,,,7200.0,88,81.81818181818181
36804,,,1772.92,106,16.72566037735849
36805,,,2586.63,106,24.402169811320757
36802,,,1843.6599999999999,72,25.606388888888887
36803,,,2472.92,98,25.23387755102041
40461,,,0.0,34,0.0
42210,,,831.42,108,7.698333333333333
43578,,,520.56,108,4.819999999999999
41649,,,1.0,53,0.018867924528301886
38592,,,643.0,77,8.35064935064935
40473,,,3300.0,39,84.61538461538461
43125,,,651.5,81,8.04320987654321
41173,,,1300.0,37,35.13513513513514
43458,,,162.0,51,3.176470588235294
43462,,,224.0,62,3.6129032258064515
43457,,,140.0,74,1.8918918918918919
43453,,,157.0,78,2.0128205128205128
43454,,,192.0,78,2.4615384615384617
43456,,,129.0,78,1.6538461538461537
43774,,,1917.0,109,17.587155963302752
43455,,,129.0,67,1.9253731343283582
43469,,,180.0,86,2.0930232558139537
43467,,,240.0,71,3.380281690140845
43468,,,160.0,71,2.2535211267605635
43128,,,921.3,104,8.858653846153846
43811,,,52.0,57,0.9122807017543859
43812,,,80.0,57,1.4035087719298245
43813,,,50.0,53,0.9433962264150944
43814,,,43.0,53,0.8113207547169812
43817,,,30.0,64,0.46875
43818,,,50.0,64,0.78125
43815,,,87.0,43,2.0232558139534884
43816,,,60.0,47,1.2765957446808511
41646,,,1558.8000000000002,49,31.812244897959186
43909,,,177.0,66,2.6818181818181817
43133,,,600.0,65,9.23076923076923
43134,,,634.3,65,9.758461538461537
43135,,,544.6,65,8.378461538461538
40440,,,1136.0,76,14.947368421052632
41172,,,5000.0,82,60.97560975609756
38464,,,356.0,48,7.416666666666667
38465,,,220.0,39,5.641025641025641
38742,,,630.16,105,6.0015238095238095
38700,,,344.5,61,5.647540983606557
39087,,,215.0,56,3.8392857142857144
38591,,,125.0,45,2.7777777777777777
44145,,,1715.0,137,12.518248175182482
44148,,,1559.14,137,11.38058394160584
44362,,,1189.0,108,11.00925925925926
42473,,,488.0,68,7.176470588235294
43287,,,3600.0,65,55.38461538461539
37102,,,220.0,52,4.230769230769231
38474,,,135.0,38,3.5526315789473686
38473,,,332.0,55,6.036363636363636
38459,,,262.0,50,5.24
38461,,,310.0,43,7.209302325581396
40445,,,3112.0,62,50.193548387096776
43392,,,473.5,59,8.025423728813559
37073,,,500.0,64,7.8125
39552,,,355.35,53,6.7047169811320755
39553,,,273.35,53,5.1575471698113216
39554,,,360.0,53,6.7924528301886795
39555,,,253.3,53,4.779245283018868
41577,,,895.46,55,16.28109090909091
41578,,,650.48,55,11.82690909090909
41580,,,519.48,55,9.44509090909091
41582,,,1041.0,51,20.41176470588235
41397,,,1789.73,87,20.5716091954023
41398,,,1613.83,85,18.986235294117645
41399,,,1574.62,86,18.30953488372093
41400,,,2548.86,93,27.40709677419355
41401,,,1704.3899999999999,87,19.59068965517241
41402,,,1996.1799999999998,93,21.464301075268814
44162,,,3070.3,114,26.93245614035088
44164,,,3975.1,115,34.56608695652174
44165,,,3582.7999999999997,103,34.78446601941747
44166,,,3290.25,103,31.944174757281555
44167,,,3060.1,114,26.84298245614035
44168,,,1852.4499999999998,112,16.53973214285714
44169,,,1580.8000000000002,114,13.866666666666669
44617,,,1692.23,85,19.90858823529412
44170,,,2452.45,81,30.277160493827157
44171,,,3153.4,81,38.930864197530866
44172,,,2641.6000000000004,80,33.02
44173,,,1939.5,81,23.944444444444443
44174,,,2942.5,81,36.32716049382716
44175,,,3883.1,95,40.874736842105264
44176,,,3477.5499999999997,110,31.61409090909091
43478,,,367.0,56,6.553571428571429
36968,,,1050.0,63,16.666666666666668
36969,,,1136.0,63,18.03174603174603
44177,,,1982.35,94,21.08882978723404
44178,,,1095.4,94,11.653191489361703
44179,,,2529.55,109,23.206880733944956
44364,,,4800.0,84,57.142857142857146
44724,,,4800.0,101,47.524752475247524
42950,,,1900.0,42,45.23809523809524
44806,,,16228.0,114,142.35087719298247
44807,,,18904.0,113,167.2920353982301
39070,,,225.0,51,4.411764705882353
44925,,,50.0,46,1.0869565217391304
44945,,,147.0,66,2.227272727272727
44951,,,1930.5,89,21.691011235955056
44952,,,765.5,83,9.22289156626506
41124,,,280.0,79,3.5443037974683542
38504,,,101.0,40,2.525
40474,,,1060.0,35,30.285714285714285
45040,,,1000.0,32,31.25
37037,,,228.6,63,3.6285714285714286
35864,,,238.0,56,4.25
45161,,,386.0,67,5.7611940298507465
38943,,,160.0,90,1.7777777777777777
45163,,,3077.84,93,33.09505376344086
45165,,,2759.0,90,30.655555555555555
45167,,,4117.0,99,41.58585858585859
38941,,,289.0,99,2.919191919191919
38942,,,105.0,83,1.2650602409638554
40461,,,632.0,53,11.924528301886792
41173,,,4700.0,86,54.651162790697676
45200,,,12000.0,71,169.01408450704224
44566,JAWA TIMUR,PACITAN,634.3,72,8.809722222222222
44516,JAWA TIMUR,PACITAN,398.55,72,5.535416666666666
44517,JAWA TIMUR,PACITAN,448.75,72,6.232638888888889
44585,JAWA TIMUR,PACITAN,438.6,71,6.177464788732395
44588,JAWA TIMUR,PACITAN,282.0,65,4.338461538461538
44586,JAWA TIMUR,PACITAN,513.9,71,7.238028169014084
44587,JAWA TIMUR,PACITAN,460.7,71,6.488732394366197
40486,,,1724.02,56,30.78607142857143
40487,,,2353.08,59,39.88271186440678
40488,,,871.93,58,15.033275862068965
40489,,,1053.34,59,17.85322033898305
40490,,,957.95,59,16.2364406779661
40491,,,688.38,55,12.516
40492,,,948.6400000000001,56,16.94
40493,,,974.7,56,17.405357142857145
40494,,,913.51,57,16.026491228070174
40495,,,881.49,57,15.464736842105264
42442,,,738.0,71,10.394366197183098
42443,,,1244.0,68,18.294117647058822
42444,,,451.0,85,5.305882352941176
42446,,,604.0,81,7.45679012345679
42447,,,240.0,67,3.582089552238806
42450,,,1348.5,85,15.864705882352942
42451,,,1614.0,85,18.988235294117647
45205,,,65.0,39,1.6666666666666667
45206,,,63.0,44,1.4318181818181819
45118,,,411.5,85,4.841176470588235
41649,,,241.55,96,2.5161458333333333
41652,,,221.66000000000003,90,2.462888888888889
43592,,,234.93,97,2.421958762886598
45514,,,300.0,66,4.545454545454546
45516,,,278.0,47,5.914893617021277
35781,,,5000.0,88,56.81818181818182
45505,,,80.0,49,1.6326530612244898
45546,,,397.0,73,5.438356164383562
45500,,,380.0,56,6.785714285714286
41403,,,4156.57,95,43.75336842105263
41404,,,1742.72,93,18.738924731182795
41405,,,1643.14,86,19.106279069767442
45266,,,1928.93,84,22.963452380952383
44088,,,898.56,115,7.813565217391304
36372,,,1970.0,59,33.389830508474574
45656,,,1350.0,96,14.0625
44212,,,621.55,94,6.612234042553191
44213,,,581.27,94,6.183723404255319
44214,,,462.0,94,4.914893617021277
45697,,,824.12,101,8.159603960396039
45698,,,247.0,83,2.9759036144578315
45689,,,881.0,73,12.068493150684931
45690,,,3695.0,110,33.59090909090909
45696,,,2033.0,79,25.734177215189874
43468,,,58.0,40,1.45
44363,,,1739.98,105,16.571238095238094
45496,,,377.0,63,5.984126984126984
45503,,,500.0,51,9.803921568627452
45751,,,100.0,58,1.7241379310344827
45342,,,308.5,95,3.2473684210526317
36534,,,960.0,60,16.0
33945,,,5919.12,92,64.33826086956522
33946,,,5872.0599999999995,92,63.826739130434774
38467,,,130.0,51,2.549019607843137
37681,,,88.0,37,2.3783783783783785
38474,,,100.0,44,2.272727272727273
38461,,,48.0,36,1.3333333333333333
38249,,,809.32,45,17.98488888888889
38258,,,1235.55,41,30.135365853658534
38259,,,1017.91,41,24.82707317073171
38264,,,2374.0,56,42.392857142857146
45603,,,150.0,50,3.0
41445,,,1268.0,75,16.906666666666666
24266,,,1688.0,57,29.614035087719298
24569,,,3201.0,73,43.84931506849315
45604,,,90.0,44,2.0454545454545454
45702,,,188.0,79,2.3797468354430378
45479,,,109.0,49,2.2244897959183674
45480,,,193.5,49,3.9489795918367347
45489,,,400.0,74,5.405405405405405
45487,,,70.0,88,0.7954545454545454
45488,,,50.0,74,0.6756756756756757
37102,,,75.0,34,2.2058823529411766
46139,,,680.0,65,10.461538461538462
46140,,,896.0,69,12.985507246376812
45502,,,350.0,62,5.645161290322581
46158,,,752.6,77,9.774025974025975
46159,,,745.76,77,9.685194805194804
46160,,,786.38,77,10.212727272727273
46161,,,289.48,43,6.732093023255814
45498,,,80.0,56,1.4285714285714286
43392,,,415.0,52,7.980769230769231
37101,,,40.0,39,1.0256410256410255
41859,,,2924.0,82,35.65853658536585
41860,,,4374.0,88,49.70454545454545
45701,,,100.0,38,2.6315789473684212
38699,,,92.0,42,2.1904761904761907
38700,,,135.0,59,2.288135593220339
39087,,,137.0,60,2.283333333333333
46636,,,207.2,90,2.302222222222222
46637,,,343.55,90,3.8172222222222225
6900,,,210.0,77,2.727272727272727
6901,,,197.0,77,2.5584415584415585
45495,,,350.0,50,7.0
45817,,,420.0,59,7.11864406779661
43478,,,250.0,57,4.385964912280702
43479,,,120.0,57,2.1052631578947367
45501,,,150.0,61,2.459016393442623
36968,,,200.0,46,4.3478260869565215
36969,,,200.0,50,4.0
34025,,,450.0,75,6.0
38481,,,100.0,36,2.7777777777777777
37073,,,150.0,68,2.2058823529411766
37074,,,235.0,69,3.4057971014492754
43774,,,402.0,63,6.380952380952381
39070,,,100.0,31,3.225806451612903
45700,,,600.0,66,9.090909090909092
45696,,,900.0,89,10.112359550561798
45490,,,158.0,84,1.880952380952381
45546,,,350.0,81,4.320987654320987
6740,,,6025.0,116,51.939655172413794
6738,,,3138.2,96,32.68958333333333
6739,,,2336.9,92,25.40108695652174
30344,,,16.0,52,0.3076923076923077
30343,,,16.85,53,0.31792452830188683
30345,,,25.7,64,0.4015625
43439,,,1707.0,66,25.863636363636363
46978,,,300.0,57,5.2631578947368425
45505,,,150.0,47,3.1914893617021276
44544,SULAWESI BARAT,MAMUJU UTARA,650.0,28,23.214285714285715
45500,,,180.0,62,2.903225806451613
44548,SULAWESI BARAT,MAMUJU UTARA,2428.39,61,39.809672131147536
45496,,,133.0,54,2.462962962962963
45751,,,40.0,60,0.6666666666666666
47061,,,50.0,39,1.2820512820512822
47103,,,1156.28,76,15.214210526315789
47109,,,535.0,66,8.106060606060606
47108,,,995.0799999999999,76,13.09315789473684
47107,,,368.35,66,5.581060606060606
37801,,,250.0,56,4.464285714285714
37037,,,365.0,54,6.7592592592592595
47090,,,903.5,90,10.03888888888889
45479,,,60.0,43,1.3953488372093024
47282,,,200.0,70,2.857142857142857
29921,,,119.4,15,7.96
38474,,,120.0,42,2.857142857142857
45621,,,800.0,40,20.0
38459,,,130.0,41,3.1707317073170733
45495,,,30.0,29,1.0344827586206897
35864,,,243.5,41,5.939024390243903
45690,,,1250.0,41,30.48780487804878
45493,,,60.0,33,1.8181818181818181
43651,,,1038.0,77,13.480519480519481
43654,,,661.5,77,8.590909090909092
